tile_id,grade_area,researcher,id,min_lng,min_lat,max_lng,max_lat,grade
10689,0.00047,am,3069,19.42133,51.90653,19.42168,51.90688,0
10690,0.15466,am,3070,19.42168,51.90650,19.42896,51.91102,0
10691,0.00104,am,3071,19.42896,51.90729,19.42924,51.90813,0
10693,0.08845,am,3072,19.44446,51.90642,19.45080,51.90999,0
10694,0.24543,am,3073,19.45076,51.90639,19.45808,51.91091,2
10695,0.24412,am,3074,19.45803,51.90636,19.46533,51.91089,2
10696,0.08524,am,3075,19.46530,51.90633,19.47259,51.90976,1
10697,0.18866,am,3076,19.47257,51.90630,19.47989,51.91081,0
10698,0.09956,am,3077,19.47984,51.90628,19.48715,51.91080,0
10699,0.22178,am,3078,19.48711,51.90624,19.49442,51.91058,0
10700,0.17460,am,3079,19.49438,51.90621,19.50168,51.90985,1
10701,0.11451,am,3080,19.50165,51.90618,19.50894,51.90875,0
10702,0.03538,am,3081,19.50892,51.90616,19.51303,51.90792,0
10706,0.01236,am,3082,19.54292,51.90759,19.54532,51.91053,0
10707,0.14418,am,3083,19.54529,51.90598,19.55259,51.91052,1
10708,0.22371,am,3084,19.55254,51.90595,19.55987,51.91048,1
10709,0.11950,am,3085,19.55981,51.90595,19.56714,51.91045,2
10710,0.08086,am,3086,19.56709,51.90596,19.57441,51.91041,1
10711,0.15321,am,3087,19.57435,51.90584,19.58168,51.91038,2
10712,0.09222,am,3088,19.58162,51.90581,19.58893,51.91034,3
10713,0.07275,am,3089,19.58889,51.90578,19.59359,51.90904,4
10714,0.06972,am,3090,19.59665,51.90575,19.60347,51.90867,4
10715,0.17173,am,3091,19.60343,51.90570,19.61076,51.91023,3
10716,0.24837,am,3092,19.61070,51.90566,19.61803,51.91019,3
10717,0.19627,am,3093,19.61797,51.90562,19.62530,51.91016,1
10718,0.17643,am,3094,19.62528,51.90558,19.63257,51.91012,1
10719,0.16558,am,3095,19.63251,51.90554,19.63984,51.91008,0
10720,0.24818,am,3096,19.63978,51.90550,19.64711,51.91003,0
10721,0.25000,am,3097,19.64705,51.90546,19.65438,51.91000,1
10722,0.25000,am,3098,19.65432,51.90542,19.66165,51.90996,0
10723,0.25000,am,3099,19.66159,51.90538,19.66892,51.90992,0
10724,0.12755,am,3100,19.66886,51.90534,19.67617,51.90988,0
10725,0.21293,am,3101,19.67613,51.90530,19.68346,51.90982,1
10726,0.13468,am,3102,19.68340,51.90540,19.68937,51.90979,1
10727,0.04194,am,3103,19.69479,51.90581,19.69800,51.90973,2
10728,0.17523,am,3104,19.69794,51.90517,19.70527,51.90971,0
10729,0.18578,am,3105,19.70520,51.90513,19.71254,51.90967,0
10730,0.25000,am,3106,19.71247,51.90508,19.71981,51.90962,0
10731,0.25000,am,3107,19.71974,51.90504,19.72708,51.90958,0
10732,0.22771,am,3108,19.72701,51.90499,19.73436,51.90953,0
10733,0.17322,am,3109,19.73428,51.90495,19.74160,51.90949,1
10734,0.23507,am,3110,19.74155,51.90490,19.74890,51.90942,0
10735,0.25000,am,3111,19.74882,51.90485,19.75617,51.90940,0
10736,0.25000,am,3112,19.75609,51.90481,19.76344,51.90935,1
10737,0.25000,am,3113,19.76336,51.90476,19.77071,51.90930,1
10738,0.25000,am,3114,19.77063,51.90471,19.77798,51.90926,1
10739,0.17890,am,3115,19.77790,51.90466,19.78519,51.90921,0
10740,0.16799,am,3116,19.78517,51.90461,19.79250,51.90914,1
10741,0.13501,am,3117,19.79244,51.90457,19.79979,51.90910,1
10742,0.20905,am,3118,19.79973,51.90452,19.80706,51.90906,0
10743,0.25000,am,3119,19.80698,51.90447,19.81433,51.90901,0
10744,0.25000,am,3120,19.81424,51.90441,19.82160,51.90896,0
10745,0.25000,am,3121,19.82151,51.90436,19.82887,51.90891,0
10746,0.25000,am,3122,19.82878,51.90431,19.83614,51.90886,0
10747,0.25000,am,3123,19.83605,51.90426,19.84341,51.90881,0
10748,0.25000,am,3124,19.84332,51.90421,19.85068,51.90876,0
10749,0.25000,am,3125,19.85059,51.90416,19.85795,51.90870,0
10750,0.25000,am,3126,19.85786,51.90410,19.86522,51.90865,0
10751,0.25000,am,3127,19.86513,51.90405,19.87249,51.90860,0
10752,0.23042,am,3128,19.87240,51.90399,19.87975,51.90854,1
10753,0.24732,am,3129,19.87967,51.90395,19.88702,51.90849,0
10754,0.06288,am,3130,19.88694,51.90392,19.89013,51.90844,0
10782,0.00386,am,3131,20.09525,51.90627,20.09784,51.90668,1
10783,0.05198,am,3132,20.09783,51.90511,20.10511,51.90666,0
10784,0.11267,am,3133,20.10507,51.90395,20.11238,51.90659,1
10785,0.17336,am,3134,20.11231,51.90279,20.11964,51.90652,0
10786,0.23234,am,3135,20.11955,51.90189,20.12691,51.90645,0
10787,0.25000,am,3136,20.12680,51.90182,20.13418,51.90638,0
10788,0.25000,am,3137,20.13407,51.90175,20.14145,51.90631,0
10789,0.25000,am,3138,20.14134,51.90168,20.14872,51.90624,1
10790,0.25000,am,3139,20.14860,51.90161,20.15599,51.90617,1
10791,0.25000,am,3140,20.15587,51.90153,20.16326,51.90610,0
10792,0.25000,am,3141,20.16314,51.90146,20.17053,51.90603,0
10793,0.25000,am,3142,20.17041,51.90139,20.17779,51.90596,1
10794,0.25000,am,3143,20.17768,51.90132,20.18506,51.90589,1
10795,0.23106,am,3144,20.18494,51.90127,20.19233,51.90581,0
10796,0.08001,am,3145,20.19228,51.90117,20.19959,51.90574,0
10797,0.19593,am,3146,20.19955,51.90110,20.20687,51.90566,0
10798,0.25000,am,3147,20.20675,51.90102,20.21414,51.90559,0
10799,0.25000,am,3148,20.21402,51.90095,20.22141,51.90552,0
10800,0.25000,am,3149,20.22128,51.90087,20.22867,51.90544,0
10801,0.25000,am,3150,20.22855,51.90079,20.23594,51.90537,0
10802,0.25000,am,3151,20.23582,51.90072,20.24321,51.90529,0
10803,0.25000,am,3152,20.24309,51.90064,20.25048,51.90521,0
10804,0.14899,am,3153,20.25035,51.90063,20.25775,51.90514,0
10805,0.23394,am,3154,20.25767,51.90048,20.26502,51.90506,0
10806,0.23714,am,3155,20.26489,51.90041,20.27228,51.90498,0
10807,0.24363,am,3156,20.27216,51.90033,20.27955,51.90487,0
10808,0.07746,am,3157,20.27942,51.90031,20.28190,51.90482,0
10822,0.00274,am,3158,20.38794,51.90134,20.38854,51.90266,0
10823,0.13463,am,3159,20.38851,51.90067,20.39584,51.90358,0
10824,0.20229,am,3160,20.39575,51.89892,20.40311,51.90350,0
10825,0.25000,am,3161,20.40297,51.89883,20.41038,51.90341,0
10826,0.25000,am,3162,20.41023,51.89875,20.41764,51.90333,0
10827,0.25000,am,3163,20.41750,51.89866,20.42491,51.90324,0
10828,0.25000,am,3164,20.42477,51.89857,20.43218,51.90315,0
10829,0.24572,am,3165,20.43203,51.89848,20.43945,51.90306,0
10830,0.25000,am,3166,20.43930,51.89839,20.44671,51.90298,0
10831,0.24963,am,3167,20.44657,51.89830,20.45398,51.90289,0
10832,0.02040,am,3168,20.45386,51.89896,20.45581,51.90280,0
10835,0.02383,am,3169,20.47623,51.90091,20.48179,51.90252,0
10860,0.06584,am,3170,19.38935,51.90213,19.39259,51.90572,1
10861,0.22538,am,3171,19.39256,51.90211,19.39987,51.90662,1
10862,0.09697,am,3172,19.39983,51.90209,19.40370,51.90660,1
10863,0.08991,am,3173,19.41105,51.90206,19.41440,51.90638,1
10864,0.13765,am,3174,19.41437,51.90203,19.42168,51.90653,1
10865,0.14607,am,3175,19.42164,51.90200,19.42892,51.90653,1
10866,0.07214,am,3176,19.42891,51.90198,19.43619,51.90380,2
10867,0.08171,am,3177,19.43618,51.90195,19.44347,51.90400,2
10868,0.21348,am,3178,19.44345,51.90192,19.45076,51.90644,2
10869,0.19312,am,3179,19.45071,51.90189,19.45803,51.90642,2
10870,0.22467,am,3180,19.45798,51.90187,19.46530,51.90639,1
10871,0.25000,am,3181,19.46525,51.90184,19.47257,51.90636,1
10872,0.25000,am,3182,19.47252,51.90181,19.47984,51.90633,0
10873,0.24416,am,3183,19.47979,51.90178,19.48710,51.90630,1
10874,0.17388,am,3184,19.48706,51.90175,19.49438,51.90627,0
10875,0.24407,am,3185,19.49434,51.90172,19.50165,51.90624,0
10876,0.24579,am,3186,19.50160,51.90168,19.50892,51.90621,0
10877,0.21767,am,3187,19.50887,51.90167,19.51617,51.90618,0
10878,0.08595,am,3188,19.51615,51.90162,19.52345,51.90526,0
10879,0.14533,am,3189,19.52341,51.90159,19.53071,51.90525,0
10880,0.10525,am,3190,19.53068,51.90156,19.53798,51.90430,0
10881,0.18129,am,3191,19.53795,51.90152,19.54525,51.90534,0
10882,0.07053,am,3192,19.54522,51.90151,19.55254,51.90600,1
10883,0.21784,am,3193,19.55252,51.90145,19.55981,51.90598,2
10884,0.15508,am,3194,19.55975,51.90142,19.56706,51.90595,1
10885,0.11549,am,3195,19.56702,51.90138,19.57431,51.90463,1
10886,0.13094,am,3196,19.57429,51.90135,19.58162,51.90588,0
10887,0.14093,am,3197,19.58156,51.90131,19.58889,51.90584,1
10888,0.18516,am,3198,19.58883,51.90128,19.59611,51.90581,2
10889,0.00794,am,3199,19.59610,51.90127,19.60111,51.90577,0
10890,0.03624,am,3200,19.60569,51.90371,19.60969,51.90572,4
10891,0.19461,am,3201,19.61083,51.90116,19.61797,51.90569,3
10892,0.24706,am,3202,19.61791,51.90112,19.62522,51.90566,3
10893,0.19172,am,3203,19.62518,51.90109,19.63251,51.90561,2
10894,0.25000,am,3204,19.63244,51.90105,19.63978,51.90558,1
10895,0.25000,am,3205,19.63971,51.90101,19.64705,51.90554,0
10896,0.25000,am,3206,19.64698,51.90097,19.65432,51.90550,0
10897,0.24537,am,3207,19.65425,51.90094,19.66159,51.90546,1
10898,0.21447,am,3208,19.66153,51.90132,19.66886,51.90542,1
10899,0.16974,am,3209,19.66880,51.90176,19.67613,51.90538,0
10900,0.12508,am,3210,19.67609,51.90082,19.68337,51.90534,0
10901,0.05936,am,3211,19.68335,51.90076,19.69060,51.90515,1
10902,0.09291,am,3212,19.69060,51.90072,19.69791,51.90346,1
10903,0.21574,am,3213,19.69786,51.90067,19.70520,51.90518,0
10904,0.24601,am,3214,19.70513,51.90063,19.71247,51.90517,0
10905,0.20853,am,3215,19.71240,51.90058,19.71974,51.90513,1
10906,0.18520,am,3216,19.71967,51.90054,19.72701,51.90508,1
10907,0.20745,am,3217,19.72694,51.90049,19.73428,51.90504,1
10908,0.25000,am,3218,19.73421,51.90045,19.74155,51.90499,1
10909,0.20350,am,3219,19.74148,51.90040,19.74882,51.90495,1
10910,0.20590,am,3220,19.74875,51.90036,19.75609,51.90490,1
10911,0.25000,am,3221,19.75601,51.90031,19.76336,51.90485,1
10912,0.25000,am,3222,19.76328,51.90026,19.77063,51.90481,0
10913,0.25000,am,3223,19.77055,51.90021,19.77790,51.90476,0
10914,0.14792,am,3224,19.77782,51.90017,19.78517,51.90471,0
10915,0.18460,am,3225,19.78509,51.90012,19.79244,51.90466,0
10916,0.24945,am,3226,19.79236,51.90007,19.79970,51.90461,0
10917,0.16711,am,3227,19.79963,51.90002,19.80698,51.90455,1
10918,0.22628,am,3228,19.80689,51.89999,19.81424,51.90452,0
10919,0.23613,am,3229,19.81419,51.89992,19.82151,51.90447,0
10920,0.25000,am,3230,19.82143,51.89987,19.82878,51.90441,0
10921,0.25000,am,3231,19.82870,51.89982,19.83605,51.90436,1
10922,0.25000,am,3232,19.83597,51.89976,19.84332,51.90431,0
10923,0.25000,am,3233,19.84324,51.89971,19.85059,51.90426,0
10924,0.25000,am,3234,19.85051,51.89966,19.85786,51.90421,1
10925,0.25000,am,3235,19.85777,51.89961,19.86513,51.90416,0
10926,0.24120,am,3236,19.86504,51.89955,19.87240,51.90410,0
10927,0.12893,am,3237,19.87231,51.89950,19.87967,51.90405,0
10928,0.14470,am,3238,19.87958,51.89944,19.88689,51.90399,0
10929,0.10551,am,3239,19.88685,51.89940,19.89268,51.90393,0
10961,0.00171,am,3240,20.12508,51.90163,20.12680,51.90190,0
10962,0.06627,am,3241,20.12679,51.89732,20.13407,51.90189,0
10963,0.25000,am,3242,20.13396,51.89725,20.14134,51.90182,1
10964,0.25000,am,3243,20.14122,51.89718,20.14860,51.90175,1
10965,0.13515,am,3244,20.14849,51.89717,20.15587,51.90168,1
10966,0.11675,am,3245,20.15582,51.89704,20.16314,51.90161,0
10967,0.25000,am,3246,20.16302,51.89697,20.17041,51.90153,0
10968,0.25000,am,3247,20.17029,51.89689,20.17768,51.90146,1
10969,0.24729,am,3248,20.17756,51.89683,20.18494,51.90139,1
10970,0.08382,am,3249,20.18485,51.89675,20.19213,51.90132,1
10971,0.13146,am,3250,20.19209,51.89667,20.19948,51.90119,0
10972,0.20256,am,3251,20.19936,51.89660,20.20675,51.90113,0
10973,0.25000,am,3252,20.20663,51.89652,20.21402,51.90110,0
10974,0.25000,am,3253,20.21389,51.89645,20.22128,51.90102,0
10975,0.25000,am,3254,20.22116,51.89637,20.22855,51.90095,0
10976,0.25000,am,3255,20.22843,51.89630,20.23582,51.90087,0
10977,0.25000,am,3256,20.23570,51.89622,20.24309,51.90079,0
10978,0.21674,am,3257,20.24296,51.89614,20.25035,51.90072,1
10979,0.09794,am,3258,20.25023,51.89607,20.25753,51.90064,1
10980,0.23178,am,3259,20.25750,51.89599,20.26489,51.90055,1
10981,0.25000,am,3260,20.26476,51.89591,20.27216,51.90048,0
10982,0.25000,am,3261,20.27203,51.89583,20.27942,51.90041,0
10983,0.05660,am,3262,20.27930,51.89582,20.28141,51.90033,1
10999,0.09102,am,3263,20.39985,51.89442,20.40297,51.89895,0
11000,0.25000,am,3264,20.40283,51.89434,20.41023,51.89892,0
11001,0.25000,am,3265,20.41009,51.89425,20.41750,51.89883,0
11002,0.25000,am,3266,20.41736,51.89416,20.42477,51.89875,0
11003,0.25000,am,3267,20.42463,51.89407,20.43203,51.89866,0
11004,0.25000,am,3268,20.43189,51.89398,20.43930,51.89857,0
11005,0.25000,am,3269,20.43916,51.89390,20.44657,51.89848,0
11006,0.20121,am,3270,20.44642,51.89387,20.45369,51.89839,0
11010,0.00667,am,3271,20.48143,51.89344,20.48278,51.89421,1
11011,0.01630,am,3272,20.48275,51.89335,20.49004,51.89423,1
11012,0.00515,am,3273,20.49002,51.89332,20.49259,51.89388,1
11014,0.02489,am,3274,20.50655,51.89307,20.51183,51.89440,0
11015,0.00254,am,3275,20.51182,51.89306,20.51328,51.89351,1
11032,0.03077,am,3276,19.36742,51.89770,19.37073,51.89938,0
11033,0.04535,am,3277,19.37071,51.89769,19.37559,51.89969,0
11034,0.00894,am,3278,19.38169,51.89766,19.38526,51.89838,0
11035,0.07856,am,3279,19.38525,51.89763,19.39256,51.90214,1
11036,0.19648,am,3280,19.39252,51.89761,19.39983,51.90213,1
11037,0.17176,am,3281,19.39979,51.89758,19.40708,51.90211,0
11038,0.20074,am,3282,19.40706,51.89756,19.41437,51.90207,1
11039,0.20440,am,3283,19.41433,51.89755,19.42164,51.90206,2
11040,0.20581,am,3284,19.42161,51.89796,19.42891,51.90203,2
11041,0.19968,am,3285,19.42887,51.89748,19.43618,51.90200,1
11042,0.18920,am,3286,19.43614,51.89745,19.44345,51.90198,2
11043,0.25000,am,3287,19.44340,51.89743,19.45071,51.90195,2
11044,0.25000,am,3288,19.45067,51.89740,19.45798,51.90192,0
11045,0.20826,am,3289,19.45794,51.89737,19.46525,51.90189,1
11046,0.15649,am,3290,19.46521,51.89734,19.47252,51.90187,1
11047,0.18955,am,3291,19.47248,51.89731,19.47979,51.90184,0
11048,0.18852,am,3292,19.47974,51.89728,19.48706,51.90181,0
11049,0.16970,am,3293,19.48701,51.89725,19.49432,51.90178,0
11050,0.08493,am,3294,19.49428,51.89722,19.50158,51.90174,0
11051,0.12117,am,3295,19.50155,51.89719,19.50887,51.90171,0
11052,0.14420,am,3296,19.50882,51.89716,19.51613,51.90168,1
11053,0.19343,am,3297,19.51609,51.89712,19.52341,51.90165,1
11054,0.19847,am,3298,19.52336,51.89709,19.53068,51.90162,0
11055,0.22475,am,3299,19.53062,51.89706,19.53795,51.90159,0
11056,0.25000,am,3300,19.53789,51.89703,19.54522,51.90156,0
11057,0.16449,am,3301,19.54516,51.89699,19.55247,51.90152,1
11058,0.24280,am,3302,19.55243,51.89696,19.55975,51.90148,1
11059,0.25000,am,3303,19.55970,51.89692,19.56702,51.90145,0
11060,0.25000,am,3304,19.56697,51.89689,19.57429,51.90142,1
11061,0.25000,am,3305,19.57423,51.89685,19.58156,51.90138,1
11062,0.25000,am,3306,19.58150,51.89682,19.58883,51.90135,2
11063,0.23562,am,3307,19.58877,51.89679,19.59610,51.90131,2
11064,0.09273,am,3308,19.59606,51.89674,19.60332,51.90128,0
11065,0.00258,am,3309,19.60331,51.89674,19.60412,51.89748,0
11066,0.13936,am,3310,19.61100,51.89667,19.61791,51.90118,2
11067,0.25000,am,3311,19.61784,51.89663,19.62518,51.90116,3
11068,0.17463,am,3312,19.62511,51.89660,19.63244,51.90112,2
11069,0.24116,am,3313,19.63241,51.89655,19.63971,51.90109,1
11070,0.25000,am,3314,19.63965,51.89651,19.64698,51.90105,1
11071,0.25000,am,3315,19.64692,51.89647,19.65425,51.90101,1
11072,0.19403,am,3316,19.65419,51.89643,19.66149,51.90097,1
11073,0.16670,am,3317,19.66145,51.89641,19.66877,51.89984,1
11074,0.15485,am,3318,19.66874,51.89710,19.67605,51.90043,1
11075,0.08934,am,3319,19.67601,51.89733,19.68331,51.90084,0
11076,0.13783,am,3320,19.68328,51.89739,19.69060,51.90079,1
11077,0.17849,am,3321,19.69055,51.89622,19.69786,51.90076,0
11078,0.16243,am,3322,19.69779,51.89618,19.70513,51.90072,0
11079,0.09556,am,3323,19.70506,51.89613,19.71238,51.90067,0
11080,0.21139,am,3324,19.71233,51.89609,19.71967,51.90059,0
11081,0.25000,am,3325,19.71960,51.89604,19.72694,51.90058,1
11082,0.21808,am,3326,19.72687,51.89603,19.73421,51.90054,1
11083,0.11739,am,3327,19.73416,51.89738,19.74148,51.90049,1
11084,0.10745,am,3328,19.74147,51.89591,19.74875,51.90045,0
11085,0.25000,am,3329,19.74867,51.89586,19.75601,51.90040,0
11086,0.25000,am,3330,19.75594,51.89581,19.76328,51.90036,1
11087,0.25000,am,3331,19.76321,51.89577,19.77055,51.90031,0
11088,0.25000,am,3332,19.77048,51.89572,19.77782,51.90026,0
11089,0.13788,am,3333,19.77774,51.89571,19.78509,51.90021,0
11090,0.09497,am,3334,19.78505,51.89562,19.79236,51.90017,0
11091,0.08301,am,3335,19.79234,51.89711,19.79963,51.90012,1
11092,0.05546,am,3336,19.79962,51.89552,19.80689,51.90007,1
11093,0.09799,am,3337,19.80685,51.89549,19.81412,51.90002,0
11094,0.10089,am,3338,19.81410,51.89542,19.82143,51.89995,1
11095,0.21429,am,3339,19.82135,51.89537,19.82870,51.89992,1
11096,0.25000,am,3340,19.82862,51.89532,19.83597,51.89987,1
11097,0.25000,am,3341,19.83589,51.89527,19.84324,51.89982,0
11098,0.25000,am,3342,19.84315,51.89522,19.85051,51.89976,0
11099,0.25000,am,3343,19.85042,51.89516,19.85777,51.89971,1
11100,0.25000,am,3344,19.85769,51.89511,19.86504,51.89966,0
11101,0.25000,am,3345,19.86496,51.89506,19.87231,51.89961,0
11102,0.25000,am,3346,19.87222,51.89500,19.87958,51.89955,0
11103,0.25000,am,3347,19.87949,51.89495,19.88685,51.89950,0
11104,0.15979,am,3348,19.88676,51.89489,19.89406,51.89944,0
11105,0.00923,am,3349,19.89403,51.89488,19.89523,51.89664,0
11137,0.00644,am,3350,20.13350,51.89465,20.13396,51.89732,0
11138,0.24549,am,3351,20.13389,51.89276,20.14122,51.89732,1
11139,0.25000,am,3352,20.14111,51.89268,20.14849,51.89725,0
11140,0.17211,am,3353,20.14838,51.89261,20.15567,51.89718,0
11141,0.15294,am,3354,20.15564,51.89254,20.16302,51.89705,1
11142,0.25000,am,3355,20.16291,51.89247,20.17029,51.89704,1
11143,0.25000,am,3356,20.17018,51.89240,20.17756,51.89697,1
11144,0.19656,am,3357,20.17744,51.89234,20.18422,51.89689,0
11145,0.18856,am,3358,20.18526,51.89225,20.19209,51.89678,1
11146,0.25000,am,3359,20.19197,51.89218,20.19936,51.89675,0
11147,0.25000,am,3360,20.19924,51.89210,20.20663,51.89667,0
11148,0.25000,am,3361,20.20651,51.89203,20.21389,51.89660,0
11149,0.25000,am,3362,20.21377,51.89195,20.22116,51.89652,0
11150,0.21714,am,3363,20.22104,51.89193,20.22843,51.89645,0
11151,0.24912,am,3364,20.22832,51.89180,20.23570,51.89637,0
11152,0.25000,am,3365,20.23557,51.89173,20.24296,51.89630,0
11153,0.25000,am,3366,20.24284,51.89165,20.25023,51.89622,0
11154,0.25000,am,3367,20.25011,51.89157,20.25750,51.89614,0
11155,0.25000,am,3368,20.25737,51.89149,20.26476,51.89607,0
11156,0.25000,am,3369,20.26464,51.89141,20.27203,51.89599,0
11157,0.25000,am,3370,20.27190,51.89134,20.27930,51.89591,0
11158,0.03836,am,3371,20.27917,51.89133,20.28067,51.89583,1
11171,0.00319,am,3372,20.37931,51.89019,20.38091,51.89069,0
11172,0.08109,am,3373,20.38089,51.89010,20.38818,51.89254,0
11173,0.05683,am,3374,20.38816,51.89003,20.39546,51.89159,0
11174,0.03358,am,3375,20.39545,51.88993,20.40283,51.89446,0
11175,0.24999,am,3376,20.40269,51.88984,20.41009,51.89442,0
11176,0.24075,am,3377,20.40995,51.88978,20.41736,51.89434,1
11177,0.14946,am,3378,20.41724,51.89006,20.42463,51.89425,1
11178,0.16379,am,3379,20.42460,51.89009,20.43189,51.89416,1
11179,0.13630,am,3380,20.43184,51.88949,20.43916,51.89407,0
11180,0.14623,am,3381,20.43901,51.88940,20.44642,51.89398,1
11181,0.04834,am,3382,20.44628,51.88933,20.45186,51.89390,0
11184,0.01477,am,3383,20.47370,51.88904,20.47538,51.89037,0
11185,0.12529,am,3384,20.47534,51.88895,20.48275,51.89346,1
11186,0.24614,am,3385,20.48261,51.88886,20.49002,51.89344,1
11187,0.19280,am,3386,20.48987,51.88876,20.49718,51.89335,2
11188,0.10283,am,3387,20.49714,51.88867,20.50453,51.89247,1
11189,0.24562,am,3388,20.50440,51.88858,20.51182,51.89314,0
11190,0.23239,am,3389,20.51167,51.88848,20.51906,51.89307,1
11191,0.19934,am,3390,20.51893,51.88839,20.52631,51.89233,0
11192,0.16715,am,3391,20.52619,51.88834,20.53356,51.89179,1
11193,0.07694,am,3392,20.53350,51.88949,20.54082,51.89135,0
11194,0.00552,am,3393,20.54078,51.88995,20.54168,51.89088,1
11195,0.00397,am,3394,20.55206,51.88818,20.55306,51.88923,1
11205,0.00533,am,3395,19.35470,51.89325,19.35615,51.89407,0
11206,0.10513,am,3396,19.35614,51.89323,19.36343,51.89600,0
11207,0.18934,am,3397,19.36341,51.89321,19.37071,51.89771,2
11208,0.23305,am,3398,19.37068,51.89318,19.37798,51.89770,2
11209,0.24142,am,3399,19.37795,51.89316,19.38525,51.89767,2
11210,0.23993,am,3400,19.38521,51.89314,19.39252,51.89766,2
11211,0.18607,am,3401,19.39249,51.89311,19.39979,51.89763,1
11212,0.25000,am,3402,19.39975,51.89309,19.40706,51.89761,2
11213,0.25000,am,3403,19.40702,51.89306,19.41433,51.89758,1
11214,0.23485,am,3404,19.41429,51.89304,19.42159,51.89756,0
11215,0.12201,am,3405,19.42156,51.89396,19.42846,51.89721,2
11216,0.12808,am,3406,19.42927,51.89298,19.43611,51.89750,1
11217,0.23428,am,3407,19.43609,51.89296,19.44340,51.89747,2
11218,0.25000,am,3408,19.44336,51.89293,19.45067,51.89745,2
11219,0.25000,am,3409,19.45062,51.89290,19.45794,51.89743,2
11220,0.25000,am,3410,19.45789,51.89287,19.46521,51.89740,0
11221,0.24992,am,3411,19.46516,51.89284,19.47248,51.89737,2
11222,0.24976,am,3412,19.47243,51.89281,19.47974,51.89734,1
11223,0.24993,am,3413,19.47970,51.89278,19.48701,51.89731,0
11224,0.24713,am,3414,19.48696,51.89275,19.49428,51.89728,1
11225,0.25000,am,3415,19.49423,51.89272,19.50155,51.89725,1
11226,0.25000,am,3416,19.50150,51.89269,19.50882,51.89722,1
11227,0.25000,am,3417,19.50877,51.89266,19.51609,51.89719,0
11228,0.25000,am,3418,19.51604,51.89263,19.52336,51.89716,0
11229,0.25000,am,3419,19.52330,51.89260,19.53062,51.89712,0
11230,0.21973,am,3420,19.53057,51.89256,19.53789,51.89709,1
11231,0.18730,am,3421,19.53784,51.89253,19.54516,51.89706,1
11232,0.18660,am,3422,19.54511,51.89249,19.55243,51.89703,1
11233,0.19161,am,3423,19.55237,51.89247,19.55970,51.89699,0
11234,0.24305,am,3424,19.55965,51.89243,19.56697,51.89696,1
11235,0.24967,am,3425,19.56691,51.89239,19.57423,51.89692,2
11236,0.20229,am,3426,19.57418,51.89238,19.58150,51.89689,2
11237,0.16530,am,3427,19.58149,51.89232,19.58877,51.89685,4
11238,0.17022,am,3428,19.58871,51.89228,19.59599,51.89682,3
11239,0.14472,am,3429,19.59598,51.89224,19.60331,51.89675,1
11240,0.17184,am,3430,19.60325,51.89221,19.61056,51.89674,3
11241,0.21532,am,3431,19.61052,51.89217,19.61784,51.89669,4
11242,0.25000,am,3432,19.61778,51.89213,19.62511,51.89667,2
11243,0.19399,am,3433,19.62505,51.89211,19.63137,51.89663,3
11244,0.10319,am,3434,19.63284,51.89386,19.63965,51.89659,4
11245,0.06848,am,3435,19.63963,51.89464,19.64692,51.89655,2
11246,0.13961,am,3436,19.64689,51.89197,19.65419,51.89651,1
11247,0.17727,am,3437,19.65412,51.89193,19.66145,51.89647,1
11248,0.17320,am,3438,19.66139,51.89189,19.66871,51.89643,1
11249,0.17323,am,3439,19.66866,51.89185,19.67598,51.89556,1
11250,0.09112,am,3440,19.67598,51.89181,19.68326,51.89628,3
11251,0.24366,am,3441,19.68319,51.89177,19.69052,51.89628,1
11252,0.24851,am,3442,19.69046,51.89172,19.69779,51.89625,0
11253,0.23994,am,3443,19.69773,51.89168,19.70506,51.89622,0
11254,0.10618,am,3444,19.70503,51.89388,19.71233,51.89618,0
11255,0.06457,am,3445,19.71231,51.89460,19.71960,51.89613,0
11256,0.02982,am,3446,19.71959,51.89497,19.72687,51.89609,1
11257,0.00548,am,3447,19.72686,51.89568,19.72923,51.89604,0
11258,0.00540,am,3448,19.74053,51.89146,19.74136,51.89308,0
11259,0.20175,am,3449,19.74133,51.89141,19.74867,51.89594,0
11260,0.25000,am,3450,19.74860,51.89136,19.75594,51.89591,1
11261,0.25000,am,3451,19.75586,51.89132,19.76321,51.89586,1
11262,0.21061,am,3452,19.76313,51.89129,19.77048,51.89581,0
11263,0.18602,am,3453,19.77043,51.89159,19.77774,51.89577,0
11264,0.07996,am,3454,19.77769,51.89118,19.78394,51.89572,0
11265,0.04491,am,3455,19.78835,51.89280,19.79228,51.89565,0
11266,0.12587,am,3456,19.79223,51.89108,19.79910,51.89547,0
11267,0.16487,am,3457,19.80025,51.89103,19.80681,51.89553,2
11268,0.24896,am,3458,19.80673,51.89098,19.81408,51.89552,1
11269,0.24505,am,3459,19.81400,51.89093,19.82135,51.89544,1
11270,0.25000,am,3460,19.82127,51.89087,19.82862,51.89542,0
11271,0.25000,am,3461,19.82854,51.89082,19.83589,51.89537,1
11272,0.25000,am,3462,19.83580,51.89077,19.84315,51.89532,0
11273,0.25000,am,3463,19.84307,51.89072,19.85042,51.89527,0
11274,0.25000,am,3464,19.85034,51.89067,19.85769,51.89522,0
11275,0.25000,am,3465,19.85760,51.89061,19.86496,51.89516,0
11276,0.25000,am,3466,19.86487,51.89056,19.87222,51.89511,0
